result,parameter,group,scenario,vaxCoverage,tpLevel,boostStart,immuneEscape,icer
Low,Cost vax delivery (C),C,Random vax,20.0%,low TP,2.00 yr,2.00 yr,6270.409127962695
Low,Cost vax delivery (C),B,No further vax,50.0%,low TP,Never,2.00 yr,NA
Low,Cost vax delivery (C),B,Pediatric vax,50.0%,low TP,2.00 yr,2.00 yr,61058.489347125884
Low,Cost vax delivery (C),B,High-risk boost,50.0%,low TP,2.00 yr,2.00 yr,475.5583073763015
Low,Cost vax delivery (C),B,Random vax,50.0%,low TP,2.00 yr,2.00 yr,29421.24629151411
Low,Cost vax delivery (C),C,No further vax,20.0%,high TP,Never,2.00 yr,NA
Low,Cost vax delivery (C),C,Pediatric vax,20.0%,high TP,2.00 yr,2.00 yr,18247.140191024522
Low,Cost vax delivery (C),C,High-risk boost,20.0%,high TP,2.00 yr,2.00 yr,1344.8172977129866
Low,Cost vax delivery (C),C,Random vax,20.0%,high TP,2.00 yr,2.00 yr,4403.070288124879
Low,Cost vax delivery (C),B,No further vax,50.0%,high TP,Never,2.00 yr,NA
Low,Cost vax delivery (C),B,Pediatric vax,50.0%,high TP,2.00 yr,2.00 yr,91745.84408517941
Low,Cost vax delivery (C),B,High-risk boost,50.0%,high TP,2.00 yr,2.00 yr,1375.334438182418
Low,Cost vax delivery (C),B,Random vax,50.0%,high TP,2.00 yr,2.00 yr,13944.417780484346
Low,Cost vax delivery (C),A,6-monthly boost,80%,high TP,1.75 yr,1.50 yr,-6939.045481585325
Low,Cost vax delivery (C),A,6-monthly boost,80%,high TP,1.75 yr,2.50 yr,-4903.930791436887
Low,Cost vax delivery (C),B,6-monthly boost,80%,high TP,1.75 yr,1.50 yr,-11326.082381238164
Low,Cost vax delivery (C),B,6-monthly boost,80%,high TP,1.75 yr,2.50 yr,-3279.172333035876
Low,Cost vax delivery (C),B,No further boost,80%,low TP,Never,2.00 yr,NA
Low,Cost vax delivery (C),B,boosting 65+,80%,low TP,2.00 yr,2.00 yr,-2123.8593791872813
Low,Cost vax delivery (C),B,boosting 55+,80%,low TP,2.00 yr,2.00 yr,-2300.3070859484333
Low,Cost vax delivery (C),B,boosting 45+,80%,low TP,2.00 yr,2.00 yr,-2742.4731041876125
Low,Cost vax delivery (C),B,boosting 35+,80%,low TP,2.00 yr,2.00 yr,-3233.1980070918066
Low,Cost vax delivery (C),B,boosting 25+,80%,low TP,2.00 yr,2.00 yr,-3758.2439233722007
Low,Cost vax delivery (C),B,boosting 16+,80%,low TP,2.00 yr,2.00 yr,-3947.084419844919
Low,Cost vax delivery (C),B,boosting 5+,80%,low TP,2.00 yr,2.00 yr,-4027.8687387431632
Low,Cost vax delivery (C),A,No further boost,80%,low TP,Never,2.00 yr,NA
Low,Cost vax delivery (C),A,boosting 65+,80%,low TP,2.00 yr,2.00 yr,-3946.4281714061995
Low,Cost vax delivery (C),A,boosting 55+,80%,low TP,2.00 yr,2.00 yr,-4258.850432770759
Low,Cost vax delivery (C),A,boosting 45+,80%,low TP,2.00 yr,2.00 yr,-4640.06522708543
Low,Cost vax delivery (C),A,boosting 35+,80%,low TP,2.00 yr,2.00 yr,-5034.926606047063
Low,Cost vax delivery (C),A,boosting 25+,80%,low TP,2.00 yr,2.00 yr,-5223.356588031463
Low,Cost vax delivery (C),A,boosting 16+,80%,low TP,2.00 yr,2.00 yr,-5332.746399128051
Low,Cost vax delivery (C),A,boosting 5+,80%,low TP,2.00 yr,2.00 yr,-5355.58313494234
Low,Cost vax delivery (C),B,No further boost,80%,high TP,Never,2.00 yr,NA
Low,Cost vax delivery (C),B,boosting 65+,80%,high TP,2.00 yr,2.00 yr,-2888.2126105375946
Low,Cost vax delivery (C),B,boosting 55+,80%,high TP,2.00 yr,2.00 yr,-3208.48738264569
Low,Cost vax delivery (C),B,boosting 45+,80%,high TP,2.00 yr,2.00 yr,-4149.385462457404
Low,Cost vax delivery (C),B,boosting 35+,80%,high TP,2.00 yr,2.00 yr,-5343.776803986716
Low,Cost vax delivery (C),B,boosting 25+,80%,high TP,2.00 yr,2.00 yr,-6271.563506631015
Low,Cost vax delivery (C),B,boosting 16+,80%,high TP,2.00 yr,2.00 yr,-6746.475672521545
Low,Cost vax delivery (C),B,boosting 5+,80%,high TP,2.00 yr,2.00 yr,-8424.694393389245
Low,Cost vax delivery (C),A,No further boost,80%,high TP,Never,2.00 yr,NA
Low,Cost vax delivery (C),A,boosting 65+,80%,high TP,2.00 yr,2.00 yr,-4069.096860580205
Low,Cost vax delivery (C),A,boosting 55+,80%,high TP,2.00 yr,2.00 yr,-4837.274165228888
Low,Cost vax delivery (C),A,boosting 45+,80%,high TP,2.00 yr,2.00 yr,-5020.229772338267
Low,Cost vax delivery (C),A,boosting 35+,80%,high TP,2.00 yr,2.00 yr,-5873.937205872879
Low,Cost vax delivery (C),A,boosting 25+,80%,high TP,2.00 yr,2.00 yr,-6167.760902012381
Low,Cost vax delivery (C),A,boosting 16+,80%,high TP,2.00 yr,2.00 yr,-6233.397837544032
Low,Cost vax delivery (C),A,boosting 5+,80%,high TP,2.00 yr,2.00 yr,-6525.82687471924
High,Cost vax delivery (C),A,No further boost,80%,low TP,Never,1.50 yr,NA
High,Cost vax delivery (C),A,No further boost,80%,low TP,Never,1.75 yr,NA
High,Cost vax delivery (C),A,No further boost,80%,low TP,Never,2.00 yr,NA
High,Cost vax delivery (C),A,No further boost,80%,low TP,Never,2.25 yr,NA
High,Cost vax delivery (C),A,No further boost,80%,low TP,Never,2.50 yr,NA
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,1.75 yr,1.50 yr,13770109.738225676
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.00 yr,1.50 yr,85696.20675018785
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.25 yr,1.50 yr,40000.05938458363
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.50 yr,1.50 yr,37108.56346728155
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,1.75 yr,1.75 yr,183115.53802566856
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.00 yr,1.75 yr,112256.87130327213
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.25 yr,1.75 yr,68735.0036777252
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.50 yr,1.75 yr,93643.0751158217
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,1.75 yr,2.00 yr,342162.9138668075
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.00 yr,2.00 yr,69070.13269502891
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.25 yr,2.00 yr,217338.92927422407
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.50 yr,2.00 yr,160295.08112956397
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,1.75 yr,2.25 yr,647954.9488101167
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.00 yr,2.25 yr,1305721.8691368513
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.25 yr,2.25 yr,108036.74455685698
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.50 yr,2.25 yr,-428676.35991813574
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,1.75 yr,2.50 yr,42853.88484759885
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.00 yr,2.50 yr,45786.44824751321
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.25 yr,2.50 yr,53848.87097477424
High,Cost vax delivery (C),A,Pediatric boost,80%,low TP,2.50 yr,2.50 yr,25217.658621459293
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,1.75 yr,1.50 yr,2366.4522599105394
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.00 yr,1.50 yr,5230.964274010165
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.25 yr,1.50 yr,1564.648450324491
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.50 yr,1.50 yr,304.9437141661655
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,1.75 yr,1.75 yr,-465.3155040370579
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.00 yr,1.75 yr,8251.094688218804
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.25 yr,1.75 yr,32388.94326886911
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.50 yr,1.75 yr,132587.54615070528
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,1.75 yr,2.00 yr,-48.768224529444154
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.00 yr,2.00 yr,-1044.7086617581404
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.25 yr,2.00 yr,11269.998067612385
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.50 yr,2.00 yr,153698.260638459
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,1.75 yr,2.25 yr,1657.2315327642123
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.00 yr,2.25 yr,-225.69804719686869
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.25 yr,2.25 yr,-1131.11070915833
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.50 yr,2.25 yr,11323.91155468913
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,1.75 yr,2.50 yr,1555.2646812103044
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.00 yr,2.50 yr,481.6963508138406
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.25 yr,2.50 yr,134.01463770995113
High,Cost vax delivery (C),A,High-risk boost,80%,low TP,2.50 yr,2.50 yr,-355.3363637091882
High,Cost vax delivery (C),A,Random boost,80%,low TP,1.75 yr,1.50 yr,9432.243815532684
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.00 yr,1.50 yr,3751.500334112348
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.25 yr,1.50 yr,5.020631562128573
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.50 yr,1.50 yr,-954.7256576069228
High,Cost vax delivery (C),A,Random boost,80%,low TP,1.75 yr,1.75 yr,6962.359068732785
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.00 yr,1.75 yr,16759.47788355216
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.25 yr,1.75 yr,26203.560916308612
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.50 yr,1.75 yr,19620.249103716622
High,Cost vax delivery (C),A,Random boost,80%,low TP,1.75 yr,2.00 yr,6183.113429401266
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.00 yr,2.00 yr,2786.5917757191996
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.25 yr,2.00 yr,19707.655117246777
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.50 yr,2.00 yr,28933.81750913798
High,Cost vax delivery (C),A,Random boost,80%,low TP,1.75 yr,2.25 yr,15576.561437727976
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.00 yr,2.25 yr,5990.587380179938
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.25 yr,2.25 yr,2615.6828393402566
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.50 yr,2.25 yr,34222.52039908648
High,Cost vax delivery (C),A,Random boost,80%,low TP,1.75 yr,2.50 yr,6053.349784067025
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.00 yr,2.50 yr,5257.806045987354
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.25 yr,2.50 yr,3155.6502189668613
High,Cost vax delivery (C),A,Random boost,80%,low TP,2.50 yr,2.50 yr,1733.4181656652288
High,Cost vax delivery (C),B,No further boost,80%,low TP,Never,1.50 yr,NA
High,Cost vax delivery (C),B,No further boost,80%,low TP,Never,1.75 yr,NA
High,Cost vax delivery (C),B,No further boost,80%,low TP,Never,2.00 yr,NA
High,Cost vax delivery (C),B,No further boost,80%,low TP,Never,2.25 yr,NA
High,Cost vax delivery (C),B,No further boost,80%,low TP,Never,2.50 yr,NA
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,1.75 yr,1.50 yr,-297422.1989265722
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.00 yr,1.50 yr,3806670.5202640104
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.25 yr,1.50 yr,133433.18510103176
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.50 yr,1.50 yr,-261814.92878372507
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,1.75 yr,1.75 yr,142146.0560523758
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.00 yr,1.75 yr,66012.88794050425
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.25 yr,1.75 yr,29532.250255749816
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.50 yr,1.75 yr,36623.20921281017
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,1.75 yr,2.00 yr,257393.85903770098
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.00 yr,2.00 yr,438347.2172106956
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.25 yr,2.00 yr,-145178.34780022048
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.50 yr,2.00 yr,-136637.34128856412
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,1.75 yr,2.25 yr,-94096.6697254552
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.00 yr,2.25 yr,128354.71282024782
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.25 yr,2.25 yr,60177.7117503502
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.50 yr,2.25 yr,383937.2236941586
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,1.75 yr,2.50 yr,169589.7956468223
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.00 yr,2.50 yr,107444.26679086764
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.25 yr,2.50 yr,61408.48729230796
High,Cost vax delivery (C),B,Pediatric boost,80%,low TP,2.50 yr,2.50 yr,54866.57879579934
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,1.75 yr,1.50 yr,4225.014402870686
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.00 yr,1.50 yr,2176.262409063769
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.25 yr,1.50 yr,-1554.296968847195
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.50 yr,1.50 yr,-2549.6289068307315
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,1.75 yr,1.75 yr,-331.0019229744372
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.00 yr,1.75 yr,-2491.367525108279
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.25 yr,1.75 yr,-4937.7527030607835
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.50 yr,1.75 yr,-7410.784362079117
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,1.75 yr,2.00 yr,553.6064619751534
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.00 yr,2.00 yr,-28.815756890666187
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.25 yr,2.00 yr,18719.7762201765
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.50 yr,2.00 yr,677279.4436385904
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,1.75 yr,2.25 yr,1032.2560473247465
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.00 yr,2.25 yr,216.0507218032394
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.25 yr,2.25 yr,-28.040191647617256
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.50 yr,2.25 yr,13865.644152109453
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,1.75 yr,2.50 yr,-804.2388200989168
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.00 yr,2.50 yr,-913.1125113724624
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.25 yr,2.50 yr,-150.60229179463528
High,Cost vax delivery (C),B,High-risk boost,80%,low TP,2.50 yr,2.50 yr,-335.22897922570723
High,Cost vax delivery (C),B,Random boost,80%,low TP,1.75 yr,1.50 yr,67786.91381912674
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.00 yr,1.50 yr,30448.604044680986
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.25 yr,1.50 yr,19735.078490779943
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.50 yr,1.50 yr,-135048.78216339645
High,Cost vax delivery (C),B,Random boost,80%,low TP,1.75 yr,1.75 yr,8351.48673834579
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.00 yr,1.75 yr,5987.612854001022
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.25 yr,1.75 yr,798.062965564285
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.50 yr,1.75 yr,-38.36335109904806
High,Cost vax delivery (C),B,Random boost,80%,low TP,1.75 yr,2.00 yr,11890.020046763877
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.00 yr,2.00 yr,8534.459470462436
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.25 yr,2.00 yr,-38136.66157126743
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.50 yr,2.00 yr,-62597.16105105916
High,Cost vax delivery (C),B,Random boost,80%,low TP,1.75 yr,2.25 yr,12353.28639438983
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.00 yr,2.25 yr,5828.955168267944
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.25 yr,2.25 yr,4875.929590102048
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.50 yr,2.25 yr,142959.15477842305
High,Cost vax delivery (C),B,Random boost,80%,low TP,1.75 yr,2.50 yr,12327.060526793912
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.00 yr,2.50 yr,8934.299546001923
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.25 yr,2.50 yr,8371.170641436913
High,Cost vax delivery (C),B,Random boost,80%,low TP,2.50 yr,2.50 yr,7531.146025735034
High,Cost vax delivery (C),A,No further boost,80%,high TP,Never,1.50 yr,NA
High,Cost vax delivery (C),A,No further boost,80%,high TP,Never,1.75 yr,NA
High,Cost vax delivery (C),A,No further boost,80%,high TP,Never,2.00 yr,NA
High,Cost vax delivery (C),A,No further boost,80%,high TP,Never,2.25 yr,NA
High,Cost vax delivery (C),A,No further boost,80%,high TP,Never,2.50 yr,NA
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,1.75 yr,1.50 yr,-118004.77215722999
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.00 yr,1.50 yr,-43606.23718962942
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.25 yr,1.50 yr,-47537.88297729003
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.50 yr,1.50 yr,77358.6790476443
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,1.75 yr,1.75 yr,-55291.391573205976
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.00 yr,1.75 yr,-36855.84823472839
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.25 yr,1.75 yr,-26926.255760953987
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.50 yr,1.75 yr,-46336.33029712642
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,1.75 yr,2.00 yr,-77732.72905088161
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.00 yr,2.00 yr,-86931.19872750837
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.25 yr,2.00 yr,54634.54771816207
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.50 yr,2.00 yr,67390.26293751292
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,1.75 yr,2.25 yr,183168.14982906822
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.00 yr,2.25 yr,165516.69767576866
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.25 yr,2.25 yr,45145.82594343007
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.50 yr,2.25 yr,50005.532863186505
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,1.75 yr,2.50 yr,26953.23551962064
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.00 yr,2.50 yr,37684.980972730766
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.25 yr,2.50 yr,27729.46884635243
High,Cost vax delivery (C),A,Pediatric boost,80%,high TP,2.50 yr,2.50 yr,50777.39633216189
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,1.75 yr,1.50 yr,630.4590923329514
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.00 yr,1.50 yr,-744.6239844781439
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.25 yr,1.50 yr,945.0874929105701
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.50 yr,1.50 yr,-58622.01436549484
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,1.75 yr,1.75 yr,-1385.8503555664345
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.00 yr,1.75 yr,3059.9911988015688
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.25 yr,1.75 yr,610.771544925705
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.50 yr,1.75 yr,2156.53755230973
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,1.75 yr,2.00 yr,-2009.0879187202383
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.00 yr,2.00 yr,-1278.7445130688443
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.25 yr,2.00 yr,5756.014311722592
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.50 yr,2.00 yr,2793.7744291724516
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,1.75 yr,2.25 yr,-2138.888400614679
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.00 yr,2.25 yr,-2054.007780537674
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.25 yr,2.25 yr,-1008.3244025687817
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.50 yr,2.25 yr,90448.77055042
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,1.75 yr,2.50 yr,-2032.3194880570984
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.00 yr,2.50 yr,-2115.908857428289
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.25 yr,2.50 yr,-2133.0975752797926
High,Cost vax delivery (C),A,High-risk boost,80%,high TP,2.50 yr,2.50 yr,-1514.9156035417839
High,Cost vax delivery (C),A,Random boost,80%,high TP,1.75 yr,1.50 yr,12414.576796490719
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.00 yr,1.50 yr,9283.348301055521
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.25 yr,1.50 yr,-179227.0495560555
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.50 yr,1.50 yr,2497.378572822527
High,Cost vax delivery (C),A,Random boost,80%,high TP,1.75 yr,1.75 yr,15042.272882270785
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.00 yr,1.75 yr,-48165.86277564057
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.25 yr,1.75 yr,121104.37481579467
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.50 yr,1.75 yr,-211184.80303178783
High,Cost vax delivery (C),A,Random boost,80%,high TP,1.75 yr,2.00 yr,3370.1212868119496
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.00 yr,2.00 yr,5616.333758459274
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.25 yr,2.00 yr,3390.2481981979
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.50 yr,2.00 yr,1048.5094449846667
High,Cost vax delivery (C),A,Random boost,80%,high TP,1.75 yr,2.25 yr,14261.36287795664
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.00 yr,2.25 yr,8119.661426546244
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.25 yr,2.25 yr,7238.566703730624
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.50 yr,2.25 yr,47424.05237687812
High,Cost vax delivery (C),A,Random boost,80%,high TP,1.75 yr,2.50 yr,914.2638833770393
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.00 yr,2.50 yr,987.6217043461805
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.25 yr,2.50 yr,569.1464001333065
High,Cost vax delivery (C),A,Random boost,80%,high TP,2.50 yr,2.50 yr,1702.933472194962
High,Cost vax delivery (C),B,No further boost,80%,high TP,Never,1.50 yr,NA
High,Cost vax delivery (C),B,No further boost,80%,high TP,Never,1.75 yr,NA
High,Cost vax delivery (C),B,No further boost,80%,high TP,Never,2.00 yr,NA
High,Cost vax delivery (C),B,No further boost,80%,high TP,Never,2.25 yr,NA
High,Cost vax delivery (C),B,No further boost,80%,high TP,Never,2.50 yr,NA
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,1.75 yr,1.50 yr,-344354.2848262775
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.00 yr,1.50 yr,-34459.6645934009
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.25 yr,1.50 yr,-33908.31712316708
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.50 yr,1.50 yr,-93345.83711670045
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,1.75 yr,1.75 yr,13060.89692165982
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.00 yr,1.75 yr,16275.23404370478
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.25 yr,1.75 yr,8365.934032092679
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.50 yr,1.75 yr,10497.486935909808
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,1.75 yr,2.00 yr,-21662.768407708838
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.00 yr,2.00 yr,-30887.509744776602
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.25 yr,2.00 yr,-53770.86543115081
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.50 yr,2.00 yr,-28144.34046629082
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,1.75 yr,2.25 yr,9708.681654392174
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.00 yr,2.25 yr,10234.392599364486
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.25 yr,2.25 yr,10392.430659655269
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.50 yr,2.25 yr,26872.617011648974
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,1.75 yr,2.50 yr,-15893.577658903258
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.00 yr,2.50 yr,-12252.060750295519
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.25 yr,2.50 yr,-15299.929259113798
High,Cost vax delivery (C),B,Pediatric boost,80%,high TP,2.50 yr,2.50 yr,-22836.78840123861
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,1.75 yr,1.50 yr,-2637.615077769235
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.00 yr,1.50 yr,-3963.2222425882146
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.25 yr,1.50 yr,-1055.467055228493
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.50 yr,1.50 yr,-9978.248563017309
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,1.75 yr,1.75 yr,176.68646421406308
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.00 yr,1.75 yr,5846.3995833176305
High,Cost vax delivery (C),B,High-risk boost,80%,high TP,2.25 yr,1.75 yr,3779.558562837186
